,sheet,row_id,code,pathogen,activity,item,item_value,timestamp
2351,73-78,14,I76IK_316P1,Klebsiella pneumoniae NCTC 13443 (NDM-1),MIC,2,None,2025-12-20_22:00:59
2352,73-78,14,I76IK_316P1,Klebsiella pneumoniae NCTC 13443 (NDM-1),MIC,3,None,2025-12-20_22:00:59
2353,73-78,14,I76IK_316P1,Klebsiella pneumoniae NCTC 13443 (NDM-1),MBC,1,None,2025-12-20_22:00:59
2354,73-78,14,I76IK_316P1,Klebsiella pneumoniae NCTC 13443 (NDM-1),MBC,2,None,2025-12-20_22:00:59
2355,73-78,14,I76IK_316P1,Klebsiella pneumoniae NCTC 13443 (NDM-1),MBC,3,None,2025-12-20_22:00:59
2356,73-78,14,I76IK_316P1,Klebsiella pneumoniae NCTC 13443 (NDM-1),MICb,1,-,2025-12-20_22:00:59
2357,73-78,14,I76IK_316P1,Klebsiella pneumoniae NCTC 13443 (NDM-1),MICb,2,-,2025-12-20_22:00:59
2358,73-78,14,I76IK_316P1,Klebsiella pneumoniae NCTC 13443 (NDM-1),MICb,3,-,2025-12-20_22:00:59
2359,73-78,14,I76IK_316P1,Klebsiella pneumoniae NCTC 13443 (NDM-1),gentamicin,1,-,2025-12-20_22:00:59
2360,73-78,15,I76IK_316P1,Acinetobacter baumannii NCTC 13301 (OXA-23 + OXA-51-like),MIC,1,None,2025-12-20_22:00:59
2361,73-78,15,I76IK_316P1,Acinetobacter baumannii NCTC 13301 (OXA-23 + OXA-51-like),MIC,2,None,2025-12-20_22:00:59
2362,73-78,15,I76IK_316P1,Acinetobacter baumannii NCTC 13301 (OXA-23 + OXA-51-like),MIC,3,None,2025-12-20_22:00:59
2363,73-78,15,I76IK_316P1,Acinetobacter baumannii NCTC 13301 (OXA-23 + OXA-51-like),MBC,1,None,2025-12-20_22:00:59
2364,73-78,15,I76IK_316P1,Acinetobacter baumannii NCTC 13301 (OXA-23 + OXA-51-like),MBC,2,None,2025-12-20_22:00:59
2365,73-78,15,I76IK_316P1,Acinetobacter baumannii NCTC 13301 (OXA-23 + OXA-51-like),MBC,3,None,2025-12-20_22:00:59
2366,73-78,15,I76IK_316P1,Acinetobacter baumannii NCTC 13301 (OXA-23 + OXA-51-like),MICb,1,-,2025-12-20_22:00:59
2367,73-78,15,I76IK_316P1,Acinetobacter baumannii NCTC 13301 (OXA-23 + OXA-51-like),MICb,2,-,2025-12-20_22:00:59
2368,73-78,15,I76IK_316P1,Acinetobacter baumannii NCTC 13301 (OXA-23 + OXA-51-like),MICb,3,-,2025-12-20_22:00:59
2369,73-78,15,I76IK_316P1,Acinetobacter baumannii NCTC 13301 (OXA-23 + OXA-51-like),gentamicin,1,-,2025-12-20_22:00:59
2370,73-78,16,I76IK_316P1,Candida albicans ATCC 90028 = CCM 8161,MIC,1,None,2025-12-20_22:00:59
2371,73-78,16,I76IK_316P1,Candida albicans ATCC 90028 = CCM 8161,MIC,2,None,2025-12-20_22:00:59
2372,73-78,16,I76IK_316P1,Candida albicans ATCC 90028 = CCM 8161,MIC,3,None,2025-12-20_22:00:59
2373,73-78,16,I76IK_316P1,Candida albicans ATCC 90028 = CCM 8161,MBC,1,None,2025-12-20_22:00:59
2374,73-78,16,I76IK_316P1,Candida albicans ATCC 90028 = CCM 8161,MBC,2,None,2025-12-20_22:00:59
2375,73-78,16,I76IK_316P1,Candida albicans ATCC 90028 = CCM 8161,MBC,3,None,2025-12-20_22:00:59
2376,73-78,16,I76IK_316P1,Candida albicans ATCC 90028 = CCM 8161,MICb,1,-,2025-12-20_22:00:59
2377,73-78,16,I76IK_316P1,Candida albicans ATCC 90028 = CCM 8161,MICb,2,-,2025-12-20_22:00:59
2378,73-78,16,I76IK_316P1,Candida albicans ATCC 90028 = CCM 8161,MICb,3,-,2025-12-20_22:00:59
2379,73-78,16,I76IK_316P1,Candida albicans ATCC 90028 = CCM 8161,gentamicin,1,-,2025-12-20_22:00:59
2380,73-78,1,I76IK_317P1,Staphylococcus aureus ATCC 29213 = CCM 4223,MIC,1,None,2025-12-20_22:00:59
2381,73-78,1,I76IK_317P1,Staphylococcus aureus ATCC 29213 = CCM 4223,MIC,2,None,2025-12-20_22:00:59
2382,73-78,1,I76IK_317P1,Staphylococcus aureus ATCC 29213 = CCM 4223,MIC,3,None,2025-12-20_22:00:59
2383,73-78,1,I76IK_317P1,Staphylococcus aureus ATCC 29213 = CCM 4223,MBC,1,None,2025-12-20_22:00:59
2384,73-78,1,I76IK_317P1,Staphylococcus aureus ATCC 29213 = CCM 4223,MBC,2,None,2025-12-20_22:00:59
2385,73-78,1,I76IK_317P1,Staphylococcus aureus ATCC 29213 = CCM 4223,MBC,3,None,2025-12-20_22:00:59
2386,73-78,1,I76IK_317P1,Staphylococcus aureus ATCC 29213 = CCM 4223,MICb,1,None,2025-12-20_22:00:59
2387,73-78,1,I76IK_317P1,Staphylococcus aureus ATCC 29213 = CCM 4223,MICb,2,None,2025-12-20_22:00:59
2388,73-78,1,I76IK_317P1,Staphylococcus aureus ATCC 29213 = CCM 4223,MICb,3,None,2025-12-20_22:00:59
2389,73-78,1,I76IK_317P1,Staphylococcus aureus ATCC 29213 = CCM 4223,gentamicin,1,0.5,2025-12-20_22:00:59
2390,73-78,2,I76IK_317P1,Enterococcus faecalis ATCC 29212 = CCM 4224,MIC,1,None,2025-12-20_22:00:59
2391,73-78,2,I76IK_317P1,Enterococcus faecalis ATCC 29212 = CCM 4224,MIC,2,None,2025-12-20_22:00:59
2392,73-78,2,I76IK_317P1,Enterococcus faecalis ATCC 29212 = CCM 4224,MIC,3,None,2025-12-20_22:00:59
2393,73-78,2,I76IK_317P1,Enterococcus faecalis ATCC 29212 = CCM 4224,MBC,1,None,2025-12-20_22:00:59
2394,73-78,2,I76IK_317P1,Enterococcus faecalis ATCC 29212 = CCM 4224,MBC,2,None,2025-12-20_22:00:59
2395,73-78,2,I76IK_317P1,Enterococcus faecalis ATCC 29212 = CCM 4224,MBC,3,None,2025-12-20_22:00:59
2396,73-78,2,I76IK_317P1,Enterococcus faecalis ATCC 29212 = CCM 4224,MICb,1,None,2025-12-20_22:00:59
2397,73-78,2,I76IK_317P1,Enterococcus faecalis ATCC 29212 = CCM 4224,MICb,2,None,2025-12-20_22:00:59
2398,73-78,2,I76IK_317P1,Enterococcus faecalis ATCC 29212 = CCM 4224,MICb,3,None,2025-12-20_22:00:59
2399,73-78,2,I76IK_317P1,Enterococcus faecalis ATCC 29212 = CCM 4224,gentamicin,1,1,2025-12-20_22:00:59
2400,73-78,3,I76IK_317P1,Escherichia coli ATCC 25922 = CCM 3954,MIC,1,None,2025-12-20_22:00:59
2401,73-78,3,I76IK_317P1,Escherichia coli ATCC 25922 = CCM 3954,MIC,2,None,2025-12-20_22:00:59
2402,73-78,3,I76IK_317P1,Escherichia coli ATCC 25922 = CCM 3954,MIC,3,None,2025-12-20_22:00:59
2403,73-78,3,I76IK_317P1,Escherichia coli ATCC 25922 = CCM 3954,MBC,1,None,2025-12-20_22:00:59
2404,73-78,3,I76IK_317P1,Escherichia coli ATCC 25922 = CCM 3954,MBC,2,None,2025-12-20_22:00:59
2405,73-78,3,I76IK_317P1,Escherichia coli ATCC 25922 = CCM 3954,MBC,3,None,2025-12-20_22:00:59
2406,73-78,3,I76IK_317P1,Escherichia coli ATCC 25922 = CCM 3954,MICb,1,None,2025-12-20_22:00:59
2407,73-78,3,I76IK_317P1,Escherichia coli ATCC 25922 = CCM 3954,MICb,2,None,2025-12-20_22:00:59
2408,73-78,3,I76IK_317P1,Escherichia coli ATCC 25922 = CCM 3954,MICb,3,None,2025-12-20_22:00:59
2409,73-78,3,I76IK_317P1,Escherichia coli ATCC 25922 = CCM 3954,gentamicin,1,-,2025-12-20_22:00:59
2410,73-78,4,I76IK_317P1,Pseudomonas aeruginosa ATCC 27853 = CCM 3955,MIC,1,None,2025-12-20_22:00:59
2411,73-78,4,I76IK_317P1,Pseudomonas aeruginosa ATCC 27853 = CCM 3955,MIC,2,None,2025-12-20_22:00:59
2412,73-78,4,I76IK_317P1,Pseudomonas aeruginosa ATCC 27853 = CCM 3955,MIC,3,None,2025-12-20_22:00:59
2413,73-78,4,I76IK_317P1,Pseudomonas aeruginosa ATCC 27853 = CCM 3955,MBC,1,None,2025-12-20_22:00:59
2414,73-78,4,I76IK_317P1,Pseudomonas aeruginosa ATCC 27853 = CCM 3955,MBC,2,None,2025-12-20_22:00:59
2415,73-78,4,I76IK_317P1,Pseudomonas aeruginosa ATCC 27853 = CCM 3955,MBC,3,None,2025-12-20_22:00:59
2416,73-78,4,I76IK_317P1,Pseudomonas aeruginosa ATCC 27853 = CCM 3955,MICb,1,None,2025-12-20_22:00:59
2417,73-78,4,I76IK_317P1,Pseudomonas aeruginosa ATCC 27853 = CCM 3955,MICb,2,None,2025-12-20_22:00:59
2418,73-78,4,I76IK_317P1,Pseudomonas aeruginosa ATCC 27853 = CCM 3955,MICb,3,None,2025-12-20_22:00:59
2419,73-78,4,I76IK_317P1,Pseudomonas aeruginosa ATCC 27853 = CCM 3955,gentamicin,1,-,2025-12-20_22:00:59
2420,73-78,5,I76IK_317P1,Staphylococcus epidermidis CCM 7221,MIC,1,None,2025-12-20_22:00:59
2421,73-78,5,I76IK_317P1,Staphylococcus epidermidis CCM 7221,MIC,2,None,2025-12-20_22:00:59
2422,73-78,5,I76IK_317P1,Staphylococcus epidermidis CCM 7221,MIC,3,None,2025-12-20_22:00:59
2423,73-78,5,I76IK_317P1,Staphylococcus epidermidis CCM 7221,MBC,1,None,2025-12-20_22:00:59
2424,73-78,5,I76IK_317P1,Staphylococcus epidermidis CCM 7221,MBC,2,None,2025-12-20_22:00:59
2425,73-78,5,I76IK_317P1,Staphylococcus epidermidis CCM 7221,MBC,3,None,2025-12-20_22:00:59
2426,73-78,5,I76IK_317P1,Staphylococcus epidermidis CCM 7221,MICb,1,-,2025-12-20_22:00:59
2427,73-78,5,I76IK_317P1,Staphylococcus epidermidis CCM 7221,MICb,2,-,2025-12-20_22:00:59
2428,73-78,5,I76IK_317P1,Staphylococcus epidermidis CCM 7221,MICb,3,-,2025-12-20_22:00:59
2429,73-78,5,I76IK_317P1,Staphylococcus epidermidis CCM 7221,gentamicin,1,-,2025-12-20_22:00:59
2430,73-78,6,I76IK_317P1,Staphylococcus aureus 4591,MIC,1,None,2025-12-20_22:00:59
2431,73-78,6,I76IK_317P1,Staphylococcus aureus 4591,MIC,2,None,2025-12-20_22:00:59
2432,73-78,6,I76IK_317P1,Staphylococcus aureus 4591,MIC,3,None,2025-12-20_22:00:59
2433,73-78,6,I76IK_317P1,Staphylococcus aureus 4591,MBC,1,None,2025-12-20_22:00:59
2434,73-78,6,I76IK_317P1,Staphylococcus aureus 4591,MBC,2,None,2025-12-20_22:00:59
2435,73-78,6,I76IK_317P1,Staphylococcus aureus 4591,MBC,3,None,2025-12-20_22:00:59
2436,73-78,6,I76IK_317P1,Staphylococcus aureus 4591,MICb,1,-,2025-12-20_22:00:59
2437,73-78,6,I76IK_317P1,Staphylococcus aureus 4591,MICb,2,-,2025-12-20_22:00:59
2438,73-78,6,I76IK_317P1,Staphylococcus aureus 4591,MICb,3,-,2025-12-20_22:00:59
2439,73-78,6,I76IK_317P1,Staphylococcus aureus 4591,gentamicin,1,-,2025-12-20_22:00:59
2440,73-78,7,I76IK_317P1,Enterococcus faecium 419/ANA ,MIC,1,None,2025-12-20_22:00:59
2441,73-78,7,I76IK_317P1,Enterococcus faecium 419/ANA ,MIC,2,None,2025-12-20_22:00:59
2442,73-78,7,I76IK_317P1,Enterococcus faecium 419/ANA ,MIC,3,None,2025-12-20_22:00:59
2443,73-78,7,I76IK_317P1,Enterococcus faecium 419/ANA ,MBC,1,None,2025-12-20_22:00:59
2444,73-78,7,I76IK_317P1,Enterococcus faecium 419/ANA ,MBC,2,None,2025-12-20_22:00:59
2445,73-78,7,I76IK_317P1,Enterococcus faecium 419/ANA ,MBC,3,None,2025-12-20_22:00:59
2446,73-78,7,I76IK_317P1,Enterococcus faecium 419/ANA ,MICb,1,-,2025-12-20_22:00:59
2447,73-78,7,I76IK_317P1,Enterococcus faecium 419/ANA ,MICb,2,-,2025-12-20_22:00:59
2448,73-78,7,I76IK_317P1,Enterococcus faecium 419/ANA ,MICb,3,-,2025-12-20_22:00:59
2449,73-78,7,I76IK_317P1,Enterococcus faecium 419/ANA ,gentamicin,1,-,2025-12-20_22:00:59
2450,73-78,8,I76IK_317P1,Escherichia coli CE5556 ,MIC,1,None,2025-12-20_22:00:59
2451,73-78,8,I76IK_317P1,Escherichia coli CE5556 ,MIC,2,None,2025-12-20_22:00:59
2452,73-78,8,I76IK_317P1,Escherichia coli CE5556 ,MIC,3,None,2025-12-20_22:00:59
2453,73-78,8,I76IK_317P1,Escherichia coli CE5556 ,MBC,1,None,2025-12-20_22:00:59
2454,73-78,8,I76IK_317P1,Escherichia coli CE5556 ,MBC,2,None,2025-12-20_22:00:59
2455,73-78,8,I76IK_317P1,Escherichia coli CE5556 ,MBC,3,None,2025-12-20_22:00:59
2456,73-78,8,I76IK_317P1,Escherichia coli CE5556 ,MICb,1,-,2025-12-20_22:00:59
2457,73-78,8,I76IK_317P1,Escherichia coli CE5556 ,MICb,2,-,2025-12-20_22:00:59
2458,73-78,8,I76IK_317P1,Escherichia coli CE5556 ,MICb,3,-,2025-12-20_22:00:59
2459,73-78,8,I76IK_317P1,Escherichia coli CE5556 ,gentamicin,1,-,2025-12-20_22:00:59
2460,73-78,9,I76IK_317P1,Escherichia coli 20574/C,MIC,1,None,2025-12-20_22:00:59
2461,73-78,9,I76IK_317P1,Escherichia coli 20574/C,MIC,2,None,2025-12-20_22:00:59
2462,73-78,9,I76IK_317P1,Escherichia coli 20574/C,MIC,3,None,2025-12-20_22:00:59
2463,73-78,9,I76IK_317P1,Escherichia coli 20574/C,MBC,1,None,2025-12-20_22:00:59
2464,73-78,9,I76IK_317P1,Escherichia coli 20574/C,MBC,2,None,2025-12-20_22:00:59
2465,73-78,9,I76IK_317P1,Escherichia coli 20574/C,MBC,3,None,2025-12-20_22:00:59
2466,73-78,9,I76IK_317P1,Escherichia coli 20574/C,MICb,1,-,2025-12-20_22:00:59
2467,73-78,9,I76IK_317P1,Escherichia coli 20574/C,MICb,2,-,2025-12-20_22:00:59
2468,73-78,9,I76IK_317P1,Escherichia coli 20574/C,MICb,3,-,2025-12-20_22:00:59
2469,73-78,9,I76IK_317P1,Escherichia coli 20574/C,gentamicin,1,-,2025-12-20_22:00:59
2470,73-78,10,I76IK_317P1,Pseudomonas aeruginosa R,MIC,1,None,2025-12-20_22:00:59
2471,73-78,10,I76IK_317P1,Pseudomonas aeruginosa R,MIC,2,None,2025-12-20_22:00:59
2472,73-78,10,I76IK_317P1,Pseudomonas aeruginosa R,MIC,3,None,2025-12-20_22:00:59
2473,73-78,10,I76IK_317P1,Pseudomonas aeruginosa R,MBC,1,None,2025-12-20_22:00:59
2474,73-78,10,I76IK_317P1,Pseudomonas aeruginosa R,MBC,2,None,2025-12-20_22:00:59
2475,73-78,10,I76IK_317P1,Pseudomonas aeruginosa R,MBC,3,None,2025-12-20_22:00:59
2476,73-78,10,I76IK_317P1,Pseudomonas aeruginosa R,MICb,1,-,2025-12-20_22:00:59
2477,73-78,10,I76IK_317P1,Pseudomonas aeruginosa R,MICb,2,-,2025-12-20_22:00:59
2478,73-78,10,I76IK_317P1,Pseudomonas aeruginosa R,MICb,3,-,2025-12-20_22:00:59
2479,73-78,10,I76IK_317P1,Pseudomonas aeruginosa R,gentamicin,1,-,2025-12-20_22:00:59
2480,73-78,11,I76IK_317P1,Proteus mirabilis 16585/B,MIC,1,None,2025-12-20_22:00:59
2481,73-78,11,I76IK_317P1,Proteus mirabilis 16585/B,MIC,2,None,2025-12-20_22:00:59
2482,73-78,11,I76IK_317P1,Proteus mirabilis 16585/B,MIC,3,None,2025-12-20_22:00:59
2483,73-78,11,I76IK_317P1,Proteus mirabilis 16585/B,MBC,1,None,2025-12-20_22:00:59
2484,73-78,11,I76IK_317P1,Proteus mirabilis 16585/B,MBC,2,None,2025-12-20_22:00:59
2485,73-78,11,I76IK_317P1,Proteus mirabilis 16585/B,MBC,3,None,2025-12-20_22:00:59
2486,73-78,11,I76IK_317P1,Proteus mirabilis 16585/B,MICb,1,-,2025-12-20_22:00:59
2487,73-78,11,I76IK_317P1,Proteus mirabilis 16585/B,MICb,2,-,2025-12-20_22:00:59
2488,73-78,11,I76IK_317P1,Proteus mirabilis 16585/B,MICb,3,-,2025-12-20_22:00:59
2489,73-78,11,I76IK_317P1,Proteus mirabilis 16585/B,gentamicin,1,-,2025-12-20_22:00:59
2490,73-78,12,I76IK_317P1,Escherichia coli NCTC 13846 = CCM 8874 (COL R),MIC,1,None,2025-12-20_22:00:59
2491,73-78,12,I76IK_317P1,Escherichia coli NCTC 13846 = CCM 8874 (COL R),MIC,2,None,2025-12-20_22:00:59
2492,73-78,12,I76IK_317P1,Escherichia coli NCTC 13846 = CCM 8874 (COL R),MIC,3,None,2025-12-20_22:00:59
2493,73-78,12,I76IK_317P1,Escherichia coli NCTC 13846 = CCM 8874 (COL R),MBC,1,None,2025-12-20_22:00:59
2494,73-78,12,I76IK_317P1,Escherichia coli NCTC 13846 = CCM 8874 (COL R),MBC,2,None,2025-12-20_22:00:59
2495,73-78,12,I76IK_317P1,Escherichia coli NCTC 13846 = CCM 8874 (COL R),MBC,3,None,2025-12-20_22:00:59
2496,73-78,12,I76IK_317P1,Escherichia coli NCTC 13846 = CCM 8874 (COL R),MICb,1,-,2025-12-20_22:00:59
2497,73-78,12,I76IK_317P1,Escherichia coli NCTC 13846 = CCM 8874 (COL R),MICb,2,-,2025-12-20_22:00:59
2498,73-78,12,I76IK_317P1,Escherichia coli NCTC 13846 = CCM 8874 (COL R),MICb,3,-,2025-12-20_22:00:59
2499,73-78,12,I76IK_317P1,Escherichia coli NCTC 13846 = CCM 8874 (COL R),gentamicin,1,-,2025-12-20_22:00:59
2500,73-78,13,I76IK_317P1,Klebsiella pneumoniae NCTC 13438 (KPC-3),MIC,1,None,2025-12-20_22:00:59
2501,73-78,13,I76IK_317P1,Klebsiella pneumoniae NCTC 13438 (KPC-3),MIC,2,None,2025-12-20_22:00:59
2502,73-78,13,I76IK_317P1,Klebsiella pneumoniae NCTC 13438 (KPC-3),MIC,3,None,2025-12-20_22:00:59
2503,73-78,13,I76IK_317P1,Klebsiella pneumoniae NCTC 13438 (KPC-3),MBC,1,None,2025-12-20_22:00:59
2504,73-78,13,I76IK_317P1,Klebsiella pneumoniae NCTC 13438 (KPC-3),MBC,2,None,2025-12-20_22:00:59
2505,73-78,13,I76IK_317P1,Klebsiella pneumoniae NCTC 13438 (KPC-3),MBC,3,None,2025-12-20_22:00:59
2506,73-78,13,I76IK_317P1,Klebsiella pneumoniae NCTC 13438 (KPC-3),MICb,1,-,2025-12-20_22:00:59
2507,73-78,13,I76IK_317P1,Klebsiella pneumoniae NCTC 13438 (KPC-3),MICb,2,-,2025-12-20_22:00:59
2508,73-78,13,I76IK_317P1,Klebsiella pneumoniae NCTC 13438 (KPC-3),MICb,3,-,2025-12-20_22:00:59
2509,73-78,13,I76IK_317P1,Klebsiella pneumoniae NCTC 13438 (KPC-3),gentamicin,1,-,2025-12-20_22:00:59
2510,73-78,14,I76IK_317P1,Klebsiella pneumoniae NCTC 13443 (NDM-1),MIC,1,None,2025-12-20_22:00:59
2511,73-78,14,I76IK_317P1,Klebsiella pneumoniae NCTC 13443 (NDM-1),MIC,2,None,2025-12-20_22:00:59
2512,73-78,14,I76IK_317P1,Klebsiella pneumoniae NCTC 13443 (NDM-1),MIC,3,None,2025-12-20_22:00:59
2513,73-78,14,I76IK_317P1,Klebsiella pneumoniae NCTC 13443 (NDM-1),MBC,1,None,2025-12-20_22:00:59
2514,73-78,14,I76IK_317P1,Klebsiella pneumoniae NCTC 13443 (NDM-1),MBC,2,None,2025-12-20_22:00:59
2515,73-78,14,I76IK_317P1,Klebsiella pneumoniae NCTC 13443 (NDM-1),MBC,3,None,2025-12-20_22:00:59
2516,73-78,14,I76IK_317P1,Klebsiella pneumoniae NCTC 13443 (NDM-1),MICb,1,-,2025-12-20_22:00:59
2517,73-78,14,I76IK_317P1,Klebsiella pneumoniae NCTC 13443 (NDM-1),MICb,2,-,2025-12-20_22:00:59
2518,73-78,14,I76IK_317P1,Klebsiella pneumoniae NCTC 13443 (NDM-1),MICb,3,-,2025-12-20_22:00:59
2519,73-78,14,I76IK_317P1,Klebsiella pneumoniae NCTC 13443 (NDM-1),gentamicin,1,-,2025-12-20_22:00:59
2520,73-78,15,I76IK_317P1,Acinetobacter baumannii NCTC 13301 (OXA-23 + OXA-51-like),MIC,1,None,2025-12-20_22:00:59
2521,73-78,15,I76IK_317P1,Acinetobacter baumannii NCTC 13301 (OXA-23 + OXA-51-like),MIC,2,None,2025-12-20_22:00:59
2522,73-78,15,I76IK_317P1,Acinetobacter baumannii NCTC 13301 (OXA-23 + OXA-51-like),MIC,3,None,2025-12-20_22:00:59
2523,73-78,15,I76IK_317P1,Acinetobacter baumannii NCTC 13301 (OXA-23 + OXA-51-like),MBC,1,None,2025-12-20_22:00:59
2524,73-78,15,I76IK_317P1,Acinetobacter baumannii NCTC 13301 (OXA-23 + OXA-51-like),MBC,2,None,2025-12-20_22:00:59
2525,73-78,15,I76IK_317P1,Acinetobacter baumannii NCTC 13301 (OXA-23 + OXA-51-like),MBC,3,None,2025-12-20_22:00:59
2526,73-78,15,I76IK_317P1,Acinetobacter baumannii NCTC 13301 (OXA-23 + OXA-51-like),MICb,1,-,2025-12-20_22:00:59
2527,73-78,15,I76IK_317P1,Acinetobacter baumannii NCTC 13301 (OXA-23 + OXA-51-like),MICb,2,-,2025-12-20_22:00:59
2528,73-78,15,I76IK_317P1,Acinetobacter baumannii NCTC 13301 (OXA-23 + OXA-51-like),MICb,3,-,2025-12-20_22:00:59
2529,73-78,15,I76IK_317P1,Acinetobacter baumannii NCTC 13301 (OXA-23 + OXA-51-like),gentamicin,1,-,2025-12-20_22:00:59
2530,73-78,16,I76IK_317P1,Candida albicans ATCC 90028 = CCM 8161,MIC,1,None,2025-12-20_22:00:59
2531,73-78,16,I76IK_317P1,Candida albicans ATCC 90028 = CCM 8161,MIC,2,None,2025-12-20_22:00:59
2532,73-78,16,I76IK_317P1,Candida albicans ATCC 90028 = CCM 8161,MIC,3,None,2025-12-20_22:00:59
2533,73-78,16,I76IK_317P1,Candida albicans ATCC 90028 = CCM 8161,MBC,1,None,2025-12-20_22:00:59
2534,73-78,16,I76IK_317P1,Candida albicans ATCC 90028 = CCM 8161,MBC,2,None,2025-12-20_22:00:59
2535,73-78,16,I76IK_317P1,Candida albicans ATCC 90028 = CCM 8161,MBC,3,None,2025-12-20_22:00:59
2536,73-78,16,I76IK_317P1,Candida albicans ATCC 90028 = CCM 8161,MICb,1,-,2025-12-20_22:00:59
2537,73-78,16,I76IK_317P1,Candida albicans ATCC 90028 = CCM 8161,MICb,2,-,2025-12-20_22:00:59
2538,73-78,16,I76IK_317P1,Candida albicans ATCC 90028 = CCM 8161,MICb,3,-,2025-12-20_22:00:59
2539,73-78,16,I76IK_317P1,Candida albicans ATCC 90028 = CCM 8161,gentamicin,1,-,2025-12-20_22:00:59
2540,73-78,1,I76IK_320P1,Staphylococcus aureus ATCC 29213 = CCM 4223,MIC,1,None,2025-12-20_22:00:59
2541,73-78,1,I76IK_320P1,Staphylococcus aureus ATCC 29213 = CCM 4223,MIC,2,None,2025-12-20_22:00:59
2542,73-78,1,I76IK_320P1,Staphylococcus aureus ATCC 29213 = CCM 4223,MIC,3,None,2025-12-20_22:00:59
2543,73-78,1,I76IK_320P1,Staphylococcus aureus ATCC 29213 = CCM 4223,MBC,1,None,2025-12-20_22:00:59
2544,73-78,1,I76IK_320P1,Staphylococcus aureus ATCC 29213 = CCM 4223,MBC,2,None,2025-12-20_22:00:59
2545,73-78,1,I76IK_320P1,Staphylococcus aureus ATCC 29213 = CCM 4223,MBC,3,None,2025-12-20_22:00:59
2546,73-78,1,I76IK_320P1,Staphylococcus aureus ATCC 29213 = CCM 4223,MICb,1,None,2025-12-20_22:00:59
2547,73-78,1,I76IK_320P1,Staphylococcus aureus ATCC 29213 = CCM 4223,MICb,2,None,2025-12-20_22:00:59
2548,73-78,1,I76IK_320P1,Staphylococcus aureus ATCC 29213 = CCM 4223,MICb,3,None,2025-12-20_22:00:59
2549,73-78,1,I76IK_320P1,Staphylococcus aureus ATCC 29213 = CCM 4223,gentamicin,1,0.5,2025-12-20_22:00:59
2550,73-78,2,I76IK_320P1,Enterococcus faecalis ATCC 29212 = CCM 4224,MIC,1,None,2025-12-20_22:00:59
2551,73-78,2,I76IK_320P1,Enterococcus faecalis ATCC 29212 = CCM 4224,MIC,2,None,2025-12-20_22:00:59
2552,73-78,2,I76IK_320P1,Enterococcus faecalis ATCC 29212 = CCM 4224,MIC,3,None,2025-12-20_22:00:59
2553,73-78,2,I76IK_320P1,Enterococcus faecalis ATCC 29212 = CCM 4224,MBC,1,None,2025-12-20_22:00:59
2554,73-78,2,I76IK_320P1,Enterococcus faecalis ATCC 29212 = CCM 4224,MBC,2,None,2025-12-20_22:00:59
2555,73-78,2,I76IK_320P1,Enterococcus faecalis ATCC 29212 = CCM 4224,MBC,3,None,2025-12-20_22:00:59
2556,73-78,2,I76IK_320P1,Enterococcus faecalis ATCC 29212 = CCM 4224,MICb,1,None,2025-12-20_22:00:59
2557,73-78,2,I76IK_320P1,Enterococcus faecalis ATCC 29212 = CCM 4224,MICb,2,None,2025-12-20_22:00:59
2558,73-78,2,I76IK_320P1,Enterococcus faecalis ATCC 29212 = CCM 4224,MICb,3,None,2025-12-20_22:00:59
2559,73-78,2,I76IK_320P1,Enterococcus faecalis ATCC 29212 = CCM 4224,gentamicin,1,1,2025-12-20_22:00:59
2560,73-78,3,I76IK_320P1,Escherichia coli ATCC 25922 = CCM 3954,MIC,1,None,2025-12-20_22:00:59
2561,73-78,3,I76IK_320P1,Escherichia coli ATCC 25922 = CCM 3954,MIC,2,None,2025-12-20_22:00:59
2562,73-78,3,I76IK_320P1,Escherichia coli ATCC 25922 = CCM 3954,MIC,3,None,2025-12-20_22:00:59
2563,73-78,3,I76IK_320P1,Escherichia coli ATCC 25922 = CCM 3954,MBC,1,None,2025-12-20_22:00:59
2564,73-78,3,I76IK_320P1,Escherichia coli ATCC 25922 = CCM 3954,MBC,2,None,2025-12-20_22:00:59
2565,73-78,3,I76IK_320P1,Escherichia coli ATCC 25922 = CCM 3954,MBC,3,None,2025-12-20_22:00:59
2566,73-78,3,I76IK_320P1,Escherichia coli ATCC 25922 = CCM 3954,MICb,1,None,2025-12-20_22:00:59
2567,73-78,3,I76IK_320P1,Escherichia coli ATCC 25922 = CCM 3954,MICb,2,None,2025-12-20_22:00:59
2568,73-78,3,I76IK_320P1,Escherichia coli ATCC 25922 = CCM 3954,MICb,3,None,2025-12-20_22:00:59
2569,73-78,3,I76IK_320P1,Escherichia coli ATCC 25922 = CCM 3954,gentamicin,1,-,2025-12-20_22:00:59
2570,73-78,4,I76IK_320P1,Pseudomonas aeruginosa ATCC 27853 = CCM 3955,MIC,1,None,2025-12-20_22:00:59
2571,73-78,4,I76IK_320P1,Pseudomonas aeruginosa ATCC 27853 = CCM 3955,MIC,2,None,2025-12-20_22:00:59
2572,73-78,4,I76IK_320P1,Pseudomonas aeruginosa ATCC 27853 = CCM 3955,MIC,3,None,2025-12-20_22:00:59
2573,73-78,4,I76IK_320P1,Pseudomonas aeruginosa ATCC 27853 = CCM 3955,MBC,1,None,2025-12-20_22:00:59
